order_id,order_date,product,state,city,pin_code,quantity,price,platform,latitude,longitude
ORD004271,2026-03-08,Energy Drink,Delhi,New Delhi,110001,3,129,Swiggy Instamart,28.610692161381483,77.19537956629145
ORD004272,2026-06-08,Coffee,Maharashtra,Mumbai,400050,2,99,Blinkit,19.052761510995005,72.82940840961464
ORD004273,2026-03-16,Coffee,Delhi,New Delhi,110001,1,129,Zepto,28.614507853725016,77.22826285854856
ORD004274,2026-03-19,Protein Bar,Maharashtra,Mumbai,400001,4,79,Zepto,19.07681277167591,72.88948843444027
ORD004275,2026-02-28,Protein Bar,Gujarat,Ahmedabad,380001,2,79,Blinkit,23.01814922758424,72.56828324114234
ORD004276,2026-04-07,Shampoo,Maharashtra,Mumbai,400050,3,249,Swiggy Instamart,19.046309923627764,72.82207671987123
ORD004277,2026-04-14,Snacks,Maharashtra,Nashik,422001,2,129,Swiggy Instamart,20.01116981391364,73.77977560180395
ORD004278,2026-03-26,Energy Drink,Telangana,Hyderabad,500001,3,79,Zepto,17.394429386198976,78.48851253948345
ORD004279,2026-03-25,Protein Bar,Maharashtra,Mumbai,400001,1,149,Blinkit,19.072475462683624,72.89918296863787
ORD004280,2026-03-08,Energy Drink,Gujarat,Surat,395003,4,249,Zepto,21.16926096431287,72.84273000969706
ORD004281,2026-05-01,Energy Drink,Gujarat,Ahmedabad,380001,5,199,Blinkit,23.018487907934553,72.57849599479383
ORD004282,2026-02-05,Coffee,Maharashtra,Mumbai,400050,1,299,Blinkit,19.068880156591515,72.83158491970575
ORD004283,2026-01-26,Energy Drink,Gujarat,Ahmedabad,380001,2,199,Swiggy Instamart,22.998955170773034,72.57158252460856
ORD004284,2026-05-10,Protein Bar,Karnataka,Bengaluru,560001,3,199,Blinkit,12.9839046004776,77.59987480833027
ORD004285,2026-04-07,Snacks,Maharashtra,Thane,400601,1,299,Zepto,19.222758388752293,72.96087743066042
ORD004286,2026-04-09,Protein Bar,Maharashtra,Pune,411001,2,149,Blinkit,18.51319544929325,73.86081357631151
ORD004287,2026-04-05,Face Wash,Gujarat,Surat,395003,4,299,Blinkit,21.17430383276787,72.84324666780134
ORD004288,2026-01-10,Face Wash,Maharashtra,Thane,400601,1,299,Zepto,19.216851332448538,72.98215824086674
ORD004289,2026-04-28,Energy Drink,Maharashtra,Mumbai,400001,1,299,Zepto,19.076163742419315,72.86783057263499
ORD004290,2026-04-09,Face Wash,Gujarat,Ahmedabad,380001,4,129,Blinkit,22.999942086689053,72.5757100969213
ORD004291,2026-02-25,Protein Bar,Maharashtra,Mumbai,400001,4,199,Blinkit,19.07773947208413,72.871518249579
ORD004292,2026-05-16,Protein Bar,Maharashtra,Pune,411001,2,299,Blinkit,18.50420826943484,73.86299739514409
ORD004293,2026-03-19,Coffee,Maharashtra,Mumbai,400050,3,299,Swiggy Instamart,19.056940799258044,72.83506874722367
ORD004294,2026-04-09,Protein Bar,Maharashtra,Thane,400601,2,99,Blinkit,19.236940485304117,72.9566856911968
ORD004295,2026-04-11,Snacks,Maharashtra,Nashik,422001,5,249,Zepto,19.998903991912975,73.77760624386688
ORD004296,2026-02-17,Coffee,Karnataka,Bengaluru,560001,5,149,Zepto,12.986148261741468,77.57823596980793
ORD004297,2026-04-17,Shampoo,Karnataka,Bengaluru,560001,3,99,Zepto,12.990958610256806,77.59595855901566
ORD004298,2026-06-17,Shampoo,Karnataka,Bengaluru,560001,2,99,Blinkit,12.970639993382662,77.59261940236782
ORD004299,2026-02-22,Face Wash,Maharashtra,Mumbai,400050,2,249,Blinkit,19.0552373696782,72.83998116759268
ORD004300,2026-06-27,Energy Drink,Gujarat,Surat,395003,3,99,Zepto,21.159514792459177,72.83455414181644
ORD004301,2026-04-21,Snacks,Delhi,New Delhi,110001,5,299,Swiggy Instamart,28.610058183342932,77.20137866551487
ORD004302,2026-04-15,Snacks,Maharashtra,Mumbai,400001,1,149,Swiggy Instamart,19.10185975175684,72.88189050734753
ORD004303,2026-04-11,Coffee,Delhi,New Delhi,110001,2,99,Zepto,28.62003265544661,77.2203777678067
ORD004304,2026-04-05,Energy Drink,Gujarat,Ahmedabad,380001,3,49,Blinkit,23.008286500546816,72.58892291909122
ORD004305,2026-06-25,Coffee,Maharashtra,Mumbai,400001,5,99,Blinkit,19.05091042821505,72.87001233589962
ORD004306,2026-05-28,Shampoo,Maharashtra,Pune,411001,1,199,Swiggy Instamart,18.51580968326821,73.86251723364971
ORD004307,2026-04-20,Face Wash,Karnataka,Bengaluru,560001,1,199,Zepto,12.973787182661415,77.59293185259301
ORD004308,2026-04-16,Shampoo,Gujarat,Ahmedabad,380001,1,299,Swiggy Instamart,23.022380026553723,72.56161976976477
ORD004309,2026-04-29,Shampoo,Telangana,Hyderabad,500001,3,199,Blinkit,17.37002767605516,78.49396511622336
ORD004310,2026-04-22,Protein Bar,Maharashtra,Thane,400601,5,49,Zepto,19.225237061125362,72.99394494375157
ORD004311,2026-03-08,Energy Drink,Delhi,New Delhi,110001,2,299,Zepto,28.60599982903185,77.21592815210302
ORD004312,2026-02-03,Shampoo,Gujarat,Surat,395003,2,99,Zepto,21.167362932716355,72.84300474985194
ORD004313,2026-02-14,Snacks,Maharashtra,Thane,400601,2,299,Zepto,19.22851962776678,72.98021209399224
ORD004314,2026-01-20,Shampoo,Maharashtra,Mumbai,400050,3,299,Blinkit,19.05620469843334,72.83910932178608
ORD004315,2026-01-31,Shampoo,Telangana,Hyderabad,500001,1,249,Zepto,17.39146904523257,78.47985559597913
ORD004316,2026-03-17,Energy Drink,Maharashtra,Mumbai,400001,5,199,Zepto,19.062722013265205,72.87481467099319
ORD004317,2026-03-10,Coffee,Maharashtra,Nashik,422001,4,129,Zepto,20.02105413815348,73.79116487158734
ORD004318,2026-02-14,Protein Bar,Gujarat,Ahmedabad,380001,4,49,Zepto,23.011376725303297,72.559722425841
ORD004319,2026-02-15,Energy Drink,Telangana,Hyderabad,500001,1,99,Swiggy Instamart,17.397746838496797,78.47534364095242
ORD004320,2026-05-26,Coffee,Gujarat,Surat,395003,1,79,Blinkit,21.175292953236422,72.82493928784665
ORD004321,2026-06-23,Shampoo,Maharashtra,Thane,400601,3,299,Zepto,19.234470449245215,72.97039575200861
ORD004322,2026-04-19,Coffee,Maharashtra,Mumbai,400001,1,79,Blinkit,19.087433615302057,72.87954858654061
ORD004323,2026-01-05,Energy Drink,Karnataka,Bengaluru,560001,1,249,Zepto,12.974121948542344,77.57489691418648
ORD004324,2026-01-11,Face Wash,Karnataka,Bengaluru,560001,1,49,Blinkit,12.949570866467944,77.59239434059732
ORD004325,2026-02-20,Energy Drink,Telangana,Hyderabad,500001,2,249,Blinkit,17.387469060634167,78.47544802172263
ORD004326,2026-03-06,Face Wash,Maharashtra,Thane,400601,4,129,Zepto,19.207413065895235,72.98371472629826
ORD004327,2026-02-10,Coffee,Karnataka,Bengaluru,560001,3,299,Blinkit,12.977228544804571,77.59322258939612
ORD004328,2026-05-23,Protein Bar,Maharashtra,Pune,411001,5,129,Swiggy Instamart,18.52820201721186,73.8449579770428
ORD004329,2026-04-12,Face Wash,Maharashtra,Mumbai,400001,3,49,Zepto,19.07244065082913,72.89417877605784
ORD004330,2026-06-07,Snacks,Gujarat,Ahmedabad,380001,5,199,Zepto,23.023183221299398,72.57266312514587
ORD004331,2026-02-26,Snacks,Telangana,Hyderabad,500001,5,129,Zepto,17.40805946585968,78.47270657834152
ORD004332,2026-06-29,Energy Drink,Karnataka,Bengaluru,560001,4,99,Swiggy Instamart,12.979564303666422,77.61123986279809
ORD004333,2026-02-10,Coffee,Maharashtra,Mumbai,400050,1,249,Zepto,19.056351420735012,72.83809630786854
ORD004334,2026-06-16,Protein Bar,Gujarat,Ahmedabad,380001,3,249,Zepto,23.012679805027894,72.56453267604432
ORD004335,2026-04-21,Snacks,Maharashtra,Thane,400601,4,299,Blinkit,19.222149664160476,72.9860856667311
ORD004336,2026-02-13,Shampoo,Gujarat,Ahmedabad,380001,2,149,Blinkit,23.033709365124064,72.58709628586939
ORD004337,2026-05-31,Shampoo,Maharashtra,Pune,411001,3,199,Zepto,18.519725534414448,73.86863611755173
ORD004338,2026-01-01,Coffee,Karnataka,Bengaluru,560001,5,249,Blinkit,12.968176951565509,77.60362091311588
ORD004339,2026-04-18,Snacks,Maharashtra,Mumbai,400001,4,199,Blinkit,19.078074887978524,72.88215677907083
ORD004340,2026-02-13,Protein Bar,Maharashtra,Mumbai,400001,5,49,Swiggy Instamart,19.08023507874022,72.86165294990202
ORD004341,2026-05-25,Energy Drink,Maharashtra,Mumbai,400050,5,49,Zepto,19.04835878141139,72.83052541439817
ORD004342,2026-01-20,Face Wash,Maharashtra,Thane,400601,3,129,Swiggy Instamart,19.201427209203587,72.986412111032
ORD004343,2026-03-13,Face Wash,Maharashtra,Mumbai,400001,5,49,Swiggy Instamart,19.084715559662882,72.88097170552878
ORD004344,2026-02-14,Energy Drink,Maharashtra,Pune,411001,3,129,Zepto,18.509188659872418,73.87050138938869
ORD004345,2026-02-14,Protein Bar,Maharashtra,Pune,411001,2,129,Blinkit,18.54077210639718,73.85817076827446
ORD004346,2026-01-11,Energy Drink,Maharashtra,Mumbai,400050,3,199,Blinkit,19.06470535378451,72.83151738654796
ORD004347,2026-01-30,Coffee,Maharashtra,Mumbai,400001,2,199,Blinkit,19.08130369188999,72.87650441243375
ORD004348,2026-06-24,Protein Bar,Gujarat,Ahmedabad,380001,2,249,Swiggy Instamart,23.02215435760156,72.58045717600497
ORD004349,2026-05-22,Coffee,Delhi,New Delhi,110001,3,129,Swiggy Instamart,28.637356241618967,77.19499928765599
ORD004350,2026-03-04,Energy Drink,Maharashtra,Pune,411001,2,149,Zepto,18.51936187515597,73.84489539514769
ORD004351,2026-02-11,Coffee,Gujarat,Surat,395003,4,99,Zepto,21.186120248985763,72.8252226203068
ORD004352,2026-01-07,Face Wash,Delhi,New Delhi,110001,5,129,Zepto,28.59946799206214,77.21538186998849
ORD004353,2026-03-10,Face Wash,Maharashtra,Thane,400601,1,99,Swiggy Instamart,19.235743111147432,72.9847359786856
ORD004354,2026-04-24,Face Wash,Maharashtra,Mumbai,400001,5,249,Blinkit,19.07804797877282,72.88179140922776
ORD004355,2026-06-03,Coffee,Telangana,Hyderabad,500001,2,49,Zepto,17.399148406628257,78.47795800729986
ORD004356,2026-03-04,Shampoo,Maharashtra,Thane,400601,4,129,Zepto,19.217181528959138,72.9735730985149
ORD004357,2026-04-28,Face Wash,Karnataka,Bengaluru,560001,5,199,Blinkit,12.959921346927084,77.59131624740583
ORD004358,2026-01-17,Protein Bar,Maharashtra,Thane,400601,4,99,Swiggy Instamart,19.229377210959825,72.98376602148393
ORD004359,2026-06-14,Protein Bar,Maharashtra,Nashik,422001,5,129,Blinkit,20.012343105001083,73.78116475611654
ORD004360,2026-06-09,Protein Bar,Gujarat,Ahmedabad,380001,5,99,Zepto,23.027733237827288,72.56339409657652
ORD004361,2026-04-25,Protein Bar,Gujarat,Surat,395003,2,79,Blinkit,21.16710490114073,72.8330200423697
ORD004362,2026-03-01,Snacks,Gujarat,Ahmedabad,380001,4,99,Blinkit,23.02527515858882,72.57460187854922
ORD004363,2026-05-02,Face Wash,Maharashtra,Nashik,422001,2,249,Blinkit,20.004516647179837,73.7759257659887
ORD004364,2026-01-27,Energy Drink,Gujarat,Surat,395003,1,249,Zepto,21.201777712830445,72.84016787272932
ORD004365,2026-02-28,Protein Bar,Karnataka,Bengaluru,560001,1,99,Swiggy Instamart,12.975731474759527,77.59226791501794
ORD004366,2026-03-10,Face Wash,Delhi,New Delhi,110001,2,149,Zepto,28.609387811730564,77.20769199406273
ORD004367,2026-02-12,Snacks,Maharashtra,Pune,411001,1,79,Blinkit,18.523328288435867,73.83789564455937
ORD004368,2026-03-26,Face Wash,Maharashtra,Pune,411001,1,199,Zepto,18.504706104046253,73.85033117611061
ORD004369,2026-02-23,Snacks,Maharashtra,Nashik,422001,2,79,Swiggy Instamart,20.007971394367786,73.77730726852849
ORD004370,2026-03-18,Energy Drink,Maharashtra,Mumbai,400050,1,299,Blinkit,19.074381212260995,72.81467603213004
ORD004371,2026-04-29,Snacks,Telangana,Hyderabad,500001,2,149,Blinkit,17.377486545303967,78.50190091740991
ORD004372,2026-02-02,Face Wash,Telangana,Hyderabad,500001,3,99,Zepto,17.386311193246755,78.495548425828
ORD004373,2026-05-09,Coffee,Maharashtra,Mumbai,400050,2,149,Swiggy Instamart,19.080112469432695,72.82256195582097
ORD004374,2026-06-29,Coffee,Gujarat,Ahmedabad,380001,1,99,Swiggy Instamart,23.021506856622082,72.56867573099069
ORD004375,2026-03-19,Coffee,Maharashtra,Mumbai,400001,4,299,Zepto,19.05645406995517,72.87459603196244
ORD004376,2026-05-07,Snacks,Gujarat,Surat,395003,4,129,Zepto,21.179010621873807,72.83650589541813
ORD004377,2026-02-13,Coffee,Maharashtra,Pune,411001,5,249,Blinkit,18.526590831693877,73.85294491019361
ORD004378,2026-04-02,Coffee,Maharashtra,Mumbai,400050,1,99,Blinkit,19.053039027639944,72.84219255671898
ORD004379,2026-05-19,Snacks,Karnataka,Bengaluru,560001,3,249,Blinkit,12.966626828536423,77.59754082038793
ORD004380,2026-05-14,Face Wash,Maharashtra,Mumbai,400001,5,199,Swiggy Instamart,19.077633346806778,72.89231717016257
ORD004381,2026-05-16,Energy Drink,Delhi,New Delhi,110001,5,99,Blinkit,28.623614123576726,77.19604741379334
ORD004382,2026-05-03,Energy Drink,Gujarat,Surat,395003,4,99,Zepto,21.15832446833225,72.83688909818069
ORD004383,2026-03-10,Shampoo,Delhi,New Delhi,110001,4,99,Swiggy Instamart,28.61325662352621,77.20444828216047
ORD004384,2026-02-13,Face Wash,Telangana,Hyderabad,500001,3,129,Swiggy Instamart,17.395156278839945,78.48857459382089
ORD004385,2026-04-06,Protein Bar,Gujarat,Ahmedabad,380001,5,249,Zepto,23.023024573868895,72.57919828640755
ORD004386,2026-02-10,Energy Drink,Delhi,New Delhi,110001,2,199,Zepto,28.610148910050565,77.22468518985472
ORD004387,2026-05-17,Energy Drink,Maharashtra,Mumbai,400050,3,249,Zepto,19.05171952376767,72.83606929066342
ORD004388,2026-04-25,Energy Drink,Maharashtra,Nashik,422001,5,249,Zepto,20.0202383283866,73.76592704510729
ORD004389,2026-03-06,Energy Drink,Telangana,Hyderabad,500001,1,79,Zepto,17.381566648241478,78.49812207392885
ORD004390,2026-03-04,Face Wash,Maharashtra,Thane,400601,1,149,Swiggy Instamart,19.22987244547731,72.97638504399612
ORD004391,2026-02-14,Coffee,Telangana,Hyderabad,500001,1,49,Swiggy Instamart,17.377653289063232,78.49625935822331
ORD004392,2026-04-11,Energy Drink,Gujarat,Surat,395003,4,49,Zepto,21.182035491025818,72.81945336651488
ORD004393,2026-04-13,Protein Bar,Gujarat,Surat,395003,3,199,Zepto,21.158160863510336,72.83335256681984
ORD004394,2026-04-03,Shampoo,Telangana,Hyderabad,500001,2,99,Zepto,17.39129360633429,78.4837093091477
ORD004395,2026-03-14,Snacks,Karnataka,Bengaluru,560001,1,49,Swiggy Instamart,12.978392938199823,77.58749863393163
ORD004396,2026-06-07,Protein Bar,Maharashtra,Pune,411001,1,79,Swiggy Instamart,18.49925306400926,73.85246098927668
ORD004397,2026-03-04,Face Wash,Maharashtra,Pune,411001,2,99,Zepto,18.52103232146513,73.85394160040104
ORD004398,2026-03-18,Shampoo,Maharashtra,Thane,400601,1,79,Swiggy Instamart,19.206713967363406,72.9599435102412
ORD004399,2026-04-08,Protein Bar,Maharashtra,Pune,411001,1,249,Zepto,18.51525911195632,73.8656765577165
ORD004400,2026-02-06,Shampoo,Delhi,New Delhi,110001,4,49,Blinkit,28.62646197439414,77.22087713384138
ORD004401,2026-03-13,Shampoo,Gujarat,Surat,395003,1,249,Zepto,21.162040904648517,72.8195629367637
ORD004402,2026-04-22,Energy Drink,Karnataka,Bengaluru,560001,4,149,Zepto,12.976566346149799,77.60095100011598
ORD004403,2026-04-01,Protein Bar,Delhi,New Delhi,110001,1,199,Zepto,28.617901696052005,77.18885936725762
ORD004404,2026-02-14,Energy Drink,Karnataka,Bengaluru,560001,3,249,Zepto,12.962931154151166,77.59430311209714
ORD004405,2026-04-19,Snacks,Karnataka,Bengaluru,560001,2,129,Swiggy Instamart,12.976472181946304,77.60227307362602
ORD004406,2026-02-22,Energy Drink,Maharashtra,Mumbai,400050,4,79,Zepto,19.06104253522282,72.83280783806538
ORD004407,2026-03-08,Face Wash,Telangana,Hyderabad,500001,1,249,Blinkit,17.38584865458361,78.49355619374218
ORD004408,2026-02-21,Snacks,Maharashtra,Thane,400601,1,249,Blinkit,19.22142865651491,72.97875737660047
ORD004409,2026-03-15,Protein Bar,Maharashtra,Nashik,422001,2,299,Zepto,20.003216312008625,73.78051291425044
ORD004410,2026-05-01,Snacks,Karnataka,Bengaluru,560001,4,199,Blinkit,12.976445913788393,77.59727475388898
ORD004411,2026-01-09,Shampoo,Gujarat,Surat,395003,2,149,Swiggy Instamart,21.174008264183453,72.84452721861352
ORD004412,2026-02-16,Coffee,Maharashtra,Nashik,422001,1,149,Blinkit,20.008551639227466,73.77321001479527
ORD004413,2026-05-02,Face Wash,Maharashtra,Mumbai,400050,3,79,Swiggy Instamart,19.068436067859942,72.8158380166233
ORD004414,2026-04-23,Protein Bar,Delhi,New Delhi,110001,1,299,Swiggy Instamart,28.603085866192608,77.21235847264721
ORD004415,2026-05-25,Energy Drink,Telangana,Hyderabad,500001,2,149,Swiggy Instamart,17.390163966677868,78.47424948776496
ORD004416,2026-01-11,Energy Drink,Maharashtra,Thane,400601,3,129,Blinkit,19.21447182519013,72.9720391616778
ORD004417,2026-03-10,Face Wash,Maharashtra,Nashik,422001,1,299,Zepto,20.001033236771185,73.78913597776274
ORD004418,2026-03-10,Face Wash,Maharashtra,Pune,411001,4,199,Zepto,18.52746505463547,73.85650877820147
ORD004419,2026-04-10,Coffee,Delhi,New Delhi,110001,3,299,Swiggy Instamart,28.60844038072885,77.1955035032978
ORD004420,2026-02-12,Face Wash,Maharashtra,Mumbai,400001,3,199,Swiggy Instamart,19.09020184938782,72.88362113900286
ORD004421,2026-04-07,Energy Drink,Maharashtra,Pune,411001,4,49,Blinkit,18.513333308959268,73.86389599497625
ORD004422,2026-02-14,Energy Drink,Karnataka,Bengaluru,560001,5,249,Swiggy Instamart,12.970897763794254,77.59172890495138
ORD004423,2026-01-17,Snacks,Maharashtra,Nashik,422001,1,49,Swiggy Instamart,20.010252115282896,73.77228501750088
ORD004424,2026-02-28,Coffee,Gujarat,Ahmedabad,380001,3,199,Blinkit,23.0190624348049,72.57261461064199
ORD004425,2026-02-14,Protein Bar,Maharashtra,Nashik,422001,4,149,Zepto,20.000905488071147,73.78639085210268
ORD004426,2026-06-01,Coffee,Gujarat,Ahmedabad,380001,1,49,Swiggy Instamart,23.041190665036783,72.56385701867393
ORD004427,2026-05-03,Coffee,Maharashtra,Pune,411001,1,149,Swiggy Instamart,18.50374874703696,73.83668259832524
ORD004428,2026-01-13,Face Wash,Gujarat,Surat,395003,4,249,Swiggy Instamart,21.16869531858505,72.82446835409874
ORD004429,2026-03-17,Energy Drink,Maharashtra,Mumbai,400050,4,149,Blinkit,19.06167860501067,72.83082597672026
ORD004430,2026-04-28,Protein Bar,Maharashtra,Pune,411001,4,249,Zepto,18.50436783153386,73.83855116170518
ORD004431,2026-04-26,Snacks,Delhi,New Delhi,110001,3,249,Blinkit,28.61685933240346,77.2103542883472
ORD004432,2026-04-30,Energy Drink,Gujarat,Surat,395003,4,129,Blinkit,21.165941820016336,72.81452856414869
ORD004433,2026-01-18,Face Wash,Delhi,New Delhi,110001,3,79,Swiggy Instamart,28.61861391262765,77.22171899545424
ORD004434,2026-05-13,Snacks,Gujarat,Ahmedabad,380001,5,49,Zepto,23.02527982440219,72.56292526109435
ORD004435,2026-04-26,Shampoo,Maharashtra,Thane,400601,2,79,Zepto,19.21874552165571,72.96443885919066
ORD004436,2026-03-20,Face Wash,Delhi,New Delhi,110001,1,299,Swiggy Instamart,28.62447960713839,77.2098184433453
ORD004437,2026-04-09,Protein Bar,Delhi,New Delhi,110001,3,129,Blinkit,28.59621843088247,77.20599325639557
ORD004438,2026-04-20,Protein Bar,Gujarat,Surat,395003,3,49,Zepto,21.174833015102344,72.82776952379025
ORD004439,2026-04-24,Face Wash,Maharashtra,Pune,411001,4,129,Zepto,18.5176410427856,73.84445597792953
ORD004440,2026-04-12,Shampoo,Maharashtra,Mumbai,400001,4,129,Zepto,19.081665409870816,72.87121530799982
ORD004441,2026-05-01,Snacks,Gujarat,Surat,395003,1,99,Zepto,21.14863554622995,72.8273874262933
ORD004442,2026-04-18,Shampoo,Maharashtra,Thane,400601,4,149,Zepto,19.2281114971557,72.974230705534
ORD004443,2026-01-05,Coffee,Telangana,Hyderabad,500001,4,249,Blinkit,17.402379849851236,78.49098967948548
ORD004444,2026-05-09,Face Wash,Maharashtra,Pune,411001,5,49,Blinkit,18.523787581622802,73.85541601734083
ORD004445,2026-02-22,Coffee,Karnataka,Bengaluru,560001,4,129,Blinkit,12.970917137922358,77.5919657636488
ORD004446,2026-06-28,Coffee,Maharashtra,Thane,400601,5,299,Blinkit,19.215277306079173,72.98340867162067
ORD004447,2026-03-22,Snacks,Maharashtra,Mumbai,400001,3,49,Swiggy Instamart,19.066641687702095,72.86694106171277
ORD004448,2026-05-27,Energy Drink,Maharashtra,Nashik,422001,2,79,Swiggy Instamart,19.994668049491246,73.80015654547678
ORD004449,2026-01-16,Face Wash,Karnataka,Bengaluru,560001,5,249,Swiggy Instamart,12.976903429016707,77.5976449220168
ORD004450,2026-05-20,Shampoo,Maharashtra,Mumbai,400050,4,49,Blinkit,19.049024853297066,72.83573342300674
ORD004451,2026-02-22,Energy Drink,Gujarat,Surat,395003,1,79,Blinkit,21.169034286535467,72.83324168941132
ORD004452,2026-05-28,Snacks,Maharashtra,Thane,400601,1,299,Zepto,19.208533796841365,72.97970268857418
ORD004453,2026-05-29,Energy Drink,Telangana,Hyderabad,500001,5,79,Swiggy Instamart,17.380761664617935,78.4790438884297
ORD004454,2026-05-18,Energy Drink,Telangana,Hyderabad,500001,4,79,Swiggy Instamart,17.392341063358074,78.4713229219147
ORD004455,2026-04-18,Snacks,Maharashtra,Thane,400601,3,129,Zepto,19.223947762643142,72.98494486133552
ORD004456,2026-01-24,Shampoo,Karnataka,Bengaluru,560001,1,249,Blinkit,12.962803563244488,77.58639671538867
ORD004457,2026-03-09,Energy Drink,Telangana,Hyderabad,500001,4,149,Zepto,17.38276974318734,78.48952036210463
ORD004458,2026-02-22,Snacks,Maharashtra,Mumbai,400001,5,129,Zepto,19.07447145008186,72.88203562460193
ORD004459,2026-03-25,Face Wash,Maharashtra,Pune,411001,5,49,Zepto,18.53802979652537,73.85162283230851
ORD004460,2026-04-02,Coffee,Maharashtra,Nashik,422001,5,249,Blinkit,19.988748200292967,73.78795923583031
ORD004461,2026-04-08,Coffee,Maharashtra,Mumbai,400001,2,79,Swiggy Instamart,19.092833145759275,72.88162768363051
ORD004462,2026-05-18,Shampoo,Gujarat,Ahmedabad,380001,2,49,Blinkit,23.011622513246465,72.57016107636764
ORD004463,2026-06-05,Coffee,Maharashtra,Nashik,422001,2,149,Zepto,19.994714765157884,73.78612855493964
ORD004464,2026-05-12,Snacks,Delhi,New Delhi,110001,3,129,Zepto,28.600387095973016,77.20599871213172
ORD004465,2026-06-27,Snacks,Maharashtra,Thane,400601,1,299,Swiggy Instamart,19.20825662173706,72.97936824685135
ORD004466,2026-01-29,Shampoo,Delhi,New Delhi,110001,4,49,Blinkit,28.610236583228623,77.2107676210325
ORD004467,2026-06-14,Face Wash,Gujarat,Surat,395003,2,79,Blinkit,21.170423505549664,72.82123340972277
ORD004468,2026-05-29,Protein Bar,Delhi,New Delhi,110001,1,249,Swiggy Instamart,28.620168770635292,77.20851234348157
ORD004469,2026-05-29,Snacks,Maharashtra,Nashik,422001,2,79,Blinkit,19.99601470992134,73.80210926556207
ORD004470,2026-02-21,Shampoo,Maharashtra,Mumbai,400001,1,79,Blinkit,19.080764301667173,72.87616739446601
ORD004471,2026-06-03,Energy Drink,Maharashtra,Mumbai,400001,4,149,Zepto,19.09015204526702,72.89611815609388
ORD004472,2026-01-13,Energy Drink,Karnataka,Bengaluru,560001,1,49,Swiggy Instamart,12.970146505776862,77.59807397486435
ORD004473,2026-04-27,Energy Drink,Maharashtra,Mumbai,400050,4,99,Swiggy Instamart,19.04971997181997,72.82802807249232
ORD004474,2026-06-03,Shampoo,Maharashtra,Thane,400601,5,99,Swiggy Instamart,19.2163093744624,72.97994827033621
ORD004475,2026-03-18,Coffee,Maharashtra,Nashik,422001,3,49,Swiggy Instamart,20.00922760478637,73.78529828448829
ORD004476,2026-04-28,Energy Drink,Maharashtra,Mumbai,400001,5,199,Swiggy Instamart,19.078376426563,72.86559257373371
ORD004477,2026-06-14,Snacks,Maharashtra,Thane,400601,4,149,Zepto,19.208915328942588,72.97263592380536
ORD004478,2026-04-18,Coffee,Maharashtra,Mumbai,400050,1,249,Swiggy Instamart,19.056777594080767,72.84000774290472
ORD004479,2026-06-03,Shampoo,Maharashtra,Mumbai,400050,1,99,Blinkit,19.047970610131472,72.82592584951828
ORD004480,2026-04-11,Energy Drink,Gujarat,Surat,395003,1,49,Swiggy Instamart,21.17973009498214,72.82810122525504
ORD004481,2026-01-05,Energy Drink,Maharashtra,Thane,400601,5,79,Blinkit,19.222904156498426,72.97670457957072
ORD004482,2026-06-12,Energy Drink,Maharashtra,Mumbai,400001,4,129,Swiggy Instamart,19.07856783257325,72.8754152745619
ORD004483,2026-03-13,Face Wash,Maharashtra,Nashik,422001,2,199,Swiggy Instamart,20.012570654727284,73.76424943592595
ORD004484,2026-06-11,Snacks,Gujarat,Surat,395003,2,149,Blinkit,21.166566879916115,72.83406572676695
ORD004485,2026-06-24,Shampoo,Delhi,New Delhi,110001,1,79,Zepto,28.619236952480062,77.22392952622754
ORD004486,2026-03-17,Snacks,Maharashtra,Mumbai,400001,2,149,Zepto,19.072089753331344,72.89249481761861
ORD004487,2026-02-25,Shampoo,Gujarat,Ahmedabad,380001,5,49,Swiggy Instamart,23.015909761733404,72.58468646411545
ORD004488,2026-02-09,Energy Drink,Maharashtra,Mumbai,400050,4,199,Zepto,19.067774671266985,72.82036541420368
ORD004489,2026-02-16,Coffee,Maharashtra,Mumbai,400001,3,299,Blinkit,19.07907039237252,72.87718764164468
ORD004490,2026-03-05,Coffee,Maharashtra,Mumbai,400001,4,299,Zepto,19.08225584593675,72.87546728411567
ORD004491,2026-03-17,Energy Drink,Maharashtra,Thane,400601,4,199,Zepto,19.21522753774338,72.99179094582763
ORD004492,2026-01-11,Face Wash,Maharashtra,Nashik,422001,3,129,Swiggy Instamart,20.004912791055443,73.78796422324193
ORD004493,2026-03-07,Coffee,Gujarat,Surat,395003,1,299,Blinkit,21.16794648514956,72.84776663259228
ORD004494,2026-06-23,Protein Bar,Maharashtra,Nashik,422001,2,249,Swiggy Instamart,19.999116653706647,73.77355856468753
ORD004495,2026-05-11,Coffee,Maharashtra,Nashik,422001,2,79,Blinkit,20.02114517181116,73.77525053609105
ORD004496,2026-04-26,Shampoo,Telangana,Hyderabad,500001,2,199,Blinkit,17.401010743061647,78.49561840579595
ORD004497,2026-04-16,Energy Drink,Gujarat,Surat,395003,2,99,Zepto,21.168653502934394,72.81296706527984
ORD004498,2026-01-10,Shampoo,Gujarat,Surat,395003,4,299,Swiggy Instamart,21.170006816957283,72.83211630053535
ORD004499,2026-05-16,Shampoo,Telangana,Hyderabad,500001,3,79,Zepto,17.396672177333045,78.5025844717624
